E 20 M AC 70.58 0.23 10 01
E 23 M AC 71.62 0.23 10 02
E 20 F AC 56.03 0.23 10 02
E 21 M AC 72.66 0.23 10 02
E 19 M AC 54.99 0.23 10 03
E 19 M AC 61.22 0.23 10 04
E 19 M AC 75.78 0.23 10 06
E 19 M AC 94.5 0.23 10 07
E 20 M AC 90.34 0.23 10 08
E 20 M AC 82.02 0.23 10 10
E 19 F AC 68.5 0.23 13 12
E 22 M AC 82.02 0.23 13 12
E 21 M AC 72.66 0.23 13 12
E 20 F AC 50.83 0.23 13 13
E 22 M AC 48.75 0.23 13 13
E 21 F AC 63.3 0.23 13 16
E 20 M AC 77.86 0.23 13 17
E 20 M AC 61.22 0.23 13 17
E 23 M DC 83.06 0.23 13 19
E 21 F AC 51.87 0.23 13 20
E 19 F AC 46.67 0.23 13 21
E 18 M DC 71.62 0.23 13 21
E 17 M DC 69.54 0.23 13 22
o 71 M AC 92.42 0.23 13 24
E 21 M DC 83.06 0.23 13 25
E 21 M DC 72.66 0.23 13 25
o 30 M DC 68.5 0.23 13 26
E 20 F DC 57.07 0.23 13 28
E 18 F DC 68.5 0.23 13 29
E 18 F AC 61.22 0.23 13 30
E 19 M AC 68.5 0.23 13 30
E 21 M AC 74.74 0.23 13 34
E 21 M AC 87.22 0.23 13 34
E 20 M DC 85.14 0.23 13 37
E 20 M DC 72.66 0.23 13 37
E 19 M DC 80.98 0.23 13 39
E 17 F AC 66.42 0.23 13 40
E 18 M DC 76.82 0.23 13 40
E 23 F DC 62.26 0.23 13 43
E 25 M DC 83.06 0.23 13 45
E 22 F DC 58.11 0.23 13 46
E 17 F DC 69.54 0.23 13 47
E 17 F DC 59.15 0.23 13 47
E 20 M DC 85.14 0.23 13 49
E 22 F DC 63.3 0.23 13 50
E 20 F DC 59.15 0.23 13 52
E 19 F DC 56.03 0.23 13 53
E 19 F DC 57.07 0.23 13 54
E 19 F DC 59.15 0.23 13 55
E 20 M DC 78.9 0.23 13 55
E 19 M AC 77.86 0.23 13 56
E 21 F DC 45.63 0.23 13 56
E 19 F DC 57.07 0.23 13 57
E 22 M DC 67.46 0.23 13 58
E 19 M DC 72.66 0.23 14 01
E 20 M DC 82.02 0.23 14 01
E 22 M DC 72.66 0.23 14 01
E 23 F DC 60.18 0.23 14 02
E 22 F DC 61.22 0.23 14 02
