E 19 M AC 82.51 0.4 13 08
E 20 M AC 69.62 0.4 13 08
E 19 M AC 81.52 0.4 13 08
E 19 F AC 47.82 0.4 13 09
E 22 M AC 72.6 0.4 13 09
E 22 M AC 66.65 0.4 13 10
E 22 M AC 69.62 0.4 13 10
E 22 M AC 77.55 0.4 13 10
E 18 F AC 61.69 0.4 13 11
E 21 M AC 68.63 0.4 13 12
E 21 M AC 72.6 0.4 13 13
E 18 M AC 66.65 0.4 13 13
E 18 M AC 45.84 0.4 13 14
E 18 M AC 75.57 0.4 13 14
E 19 M AC 60.7 0.4 13 14
E 19 F AC 46.83 0.4 13 15
E 19 M AC 77.55 0.4 13 15
E 19 M AC 74.58 0.4 13 15
E 19 M AC 71.61 0.4 13 15
E 23 F AC 51.78 0.4 13 16
E 20 M AC 57.73 0.4 13 16
E 20 M AC 77.55 0.4 13 16
E 20 M AC 70.61 0.4 13 16
E 19 F AC 65.66 0.4 13 18
E 20 M AC 66.65 0.4 13 18
E 29 F AC 53.76 0.4 13 18
E 26 F AC 55.75 0.4 13 19
E 19 F AC 50.79 0.4 13 21
E 18 M AC 65.66 0.4 13 21
E 17 F AC 58.72 0.4 13 22
E 17 F AC 60.7 0.4 13 22
E 21 F AC 49.8 0.4 13 22
E 24 M AC 62.68 0.4 13 23
E 23 M AC 63.68 0.4 13 23
E 19 M AC 65.66 0.4 13 25
E 22 F AC 56.74 0.4 13 26
E 20 M AC 75.57 0.4 13 26
E 19 F AC 61.69 0.4 13 27
E 19 M AC 65.66 0.4 13 27
E 19 M AC 76.56 0.4 13 27
E 17 F AC 53.76 0.4 13 28
E 19 M AC 55.75 0.4 13 28
E 21 M AC 77.55 0.4 13 28
E 32 F AC 52.77 0.4 13 29
E 19 F AC 47.82 0.4 13 30
E 20 M AC 77.55 0.4 13 30
V 28 F AC 42.86 0.4 13 30
E 23 F AC 53.76 0.4 13 30
E 20 M AC 57.73 0.4 13 31
E 24 F AC 56.74 0.4 13 31
E 23 F AC 58.72 0.4 13 31
E 23 F DC 58.72 0.4 13 32
E 46 F DC 57.73 0.4 13 32
E 24 M DC 75.57 0.4 13 33
E 20 M DC 76.56 0.4 13 35
E 21 M DC 66.65 0.4 13 35
E 21 M DC 56.74 0.4 13 35
E 22 F DC 61.69 0.4 13 36
E 21 M DC 85.48 0.4 13 36
E 24 F DC 56.74 0.4 13 36
E 22 M DC 86.47 0.4 13 38
E 21 M DC 97.37 0.4 13 38
E 22 M DC 85.48 0.4 13 39
E 21 M DC 96.38 0.4 13 39
E 22 M AC 97.37 0.4 13 39
E 22 F DC 64.67 0.4 13 40
E 22 M AC 91.43 0.4 13 40
E 22 F DC 60.7 0.4 13 40
E 23 M DC 86.47 0.4 13 40
E 23 M DC 63.68 0.4 13 40
E 20 F DC 58.72 0.4 13 41
E 20 F DC 67.64 0.4 13 41
E 21 F DC 53.76 0.4 13 41
E 20 F DC 62.68 0.4 13 41
E 19 M DC 73.59 0.4 13 47
E 21 F DC 50.79 0.4 13 48
E 21 M AC 74.58 0.4 13 48
E 25 M AC 60.7 0.4 13 48
E 19 F DC 57.73 0.4 13 48
E 20 M DC 68.63 0.4 13 49
E 20 M DC 62.68 0.4 13 49
E 18 M DC 68.63 0.4 13 50
E 19 M DC 69.62 0.4 13 50
E 18 M DC 78.54 0.4 13 50
E 18 M DC 68.63 0.4 13 51
E 19 M DC 62.68 0.4 13 51
E 22 F DC 59.71 0.4 13 52
E 20 F DC 61.69 0.4 13 53
E 22 F DC 60.7 0.4 13 54
E 19 F DC 56.74 0.4 13 54
E 18 F DC 57.73 0.4 13 55
E 18 F DC 70.61 0.4 13 55
