E 19 F DC 57.35 0.36 13 27
E 19 F DC 49.44 0.36 13 27
E 19 M DC 74.15 0.36 13 28
E 19 M DC 76.13 0.36 13 28
E 21 M DC 81.07 0.36 13 29
E 20 M DC 82.06 0.36 13 31
E 20 M DC 74.15 0.36 13 31
E 18 F DC 55.37 0.36 13 31
E 18 F DC 44.5 0.36 13 33
E 18 F DC 57.35 0.36 13 34
E 20 F DC 46.48 0.36 13 35
E 18 M DC 62.29 0.36 13 35
E 22 F DC 59.33 0.36 13 36
E 23 M DC 56.36 0.36 13 36
E 18 F DC 56.36 0.36 13 37
E 19 F DC 56.36 0.36 13 38
E 18 F DC 56.36 0.36 13 38
E 19 M DC 56.36 0.36 13 38
E 19 M DC 76.13 0.36 13 39
E 19 M DC 81.07 0.36 13 39
E 20 M DC 77.11 0.36 13 39
E 23 F DC 58.34 0.36 13 40
E 23 F DC 51.42 0.36 13 40
E 19 M AC 53.4 0.36 13 40
E 17 F DC 50.43 0.36 13 42
E 18 M DC 61.3 0.36 13 42
E 18 M DC 72.17 0.36 13 43
E 18 M DC 76.13 0.36 13 43
E 25 M DC 78.1 0.36 13 49
E 20 F DC 68.22 0.36 13 50
E 18 F DC 57.35 0.36 13 51
E 19 F DC 57.35 0.36 13 51
E 23 F AC 61.3 0.36 13 51
E 20 M DC 74.15 0.36 13 52
E 19 F DC 47.47 0.36 13 53
P 32 M DC 77.11 0.36 13 53
E 21 F DC 59.33 0.36 13 54
E 22 M DC 88.97 0.36 13 55
E 21 M DC 100.83 0.36 13 55
E 21 M AC 85.02 0.36 13 56
E 25 M DC 73.16 0.36 13 56
E 24 F AC 67.23 0.36 13 57
E 22 F DC 74.15 0.36 13 58
E 23 M DC 106.76 0.36 13 58
E 22 M DC 73.16 0.36 13 59
E 24 F DC 53.4 0.36 13 59
E 22 F DC 57.35 0.36 14 00
E 20 M AC 84.03 0.36 14 09
E 20 F AC 57.35 0.36 14 16
E 19 F DC 61.3 0.36 14 18
E 20 M DC 79.09 0.36 14 19
E 22 M DC 66.24 0.36 14 29
E 20 F DC 76.13 0.36 14 30
E 20 F AC 54.39 0.36 13 00
E 21 F AC 59.33 0.36 13 05
E 22 M AC 78.1 0.36 13 06
E 22 F AC 61.3 0.36 13 07
E 22 F AC 48.46 0.36 13 08
E 22 F AC 65.26 0.36 13 09
E 24 M AC 66.24 0.36 13 10
E 20 F AC 49.44 0.36 13 11
E 19 M AC 66.24 0.36 13 12
E 21 F AC 57.35 0.36 13 12
E 19 M AC 68.22 0.36 13 13
E 21 M AC 77.11 0.36 13 14
E 18 F AC 51.42 0.36 13 15
E 18 F AC 56.36 0.36 13 16
E 19 F AC 47.47 0.36 13 16
E 18 F AC 54.39 0.36 13 17
E 20 M AC 55.37 0.36 13 18
E 21 F DC 61.3 0.36 13 19
E 19 F AC 48.46 0.36 13 20
E 22 M AC 89.96 0.36 13 20
E 20 F DC 56.36 0.36 13 21
V 26 M DC 90.95 0.36 13 25
E 24 M DC 72.17 0.36 13 26
