posx/ posy/ cuentas_g/ magnitud_g/ cielo_g/ cuentas_r/ magnitud_r/ cielo_r/ G-R/ 
171	221	0.74	25.327	0.013	3.479	23.646	0.021	1.681
161	224	2.007	24.244	0.013	8.276	22.705	0.021	1.539
131	242	0.228	26.604	0.013	0.447	25.874	0.021	0.73
149	195	3.733	23.57	0.013	11.667	22.333	0.021	1.237
166	234	1.116	24.881	0.013	5.706	23.109	0.021	1.772
127	233	4.175	23.448	0.013	19.792	21.759	0.021	1.689
131	228	0.537	25.675	0.013	1.046	24.951	0.021	0.724
167	180	1.175	24.825	0.013	5.995	23.056	0.021	1.769
136	211	0.076	27.802	0.013	0.196	26.768	0.021	1.034
112	210	1.2	24.802	0.013	5.269	23.196	0.021	1.606
119	222	0.154	27.031	0.013	0.565	25.619	0.021	1.412
130	219	1.21	24.793	0.013	2.101	24.194	0.021	0.599
91	215	0.111	27.388	0.013	0.64	25.485	0.021	1.903
61	205	0.721	25.354	0.013	1.163	24.836	0.021	0.518
110	229	1.493	24.565	0.013	1.935	24.284	0.021	0.281
75	196	0.733	25.337	0.013	1.585	24.5	0.021	0.837
28	206	1.034	24.964	0.013	3.663	23.59	0.021	1.374
72	215	3.093	23.774	0.013	14.651	22.085	0.021	1.689
32	162	23.081	21.592	0.013	25.573	21.481	0.021	0.111
18	181	1.405	24.631	0.013	6.878	22.906	0.021	1.725
99	171	0.424	25.933	0.013	0.875	25.145	0.021	0.788
99	186	1.372	24.657	0.013	6.737	22.929	0.021	1.728
113	147	0.401	25.992	0.013	2.476	24.016	0.021	1.976
78	138	0.307	26.281	0.013	1.13	24.867	0.021	1.414
13	110	10.128	22.486	0.013	40.979	20.969	0.021	1.517
63	85	2.257	24.116	0.013	3.354	23.686	0.021	0.43
119	155	1.899	24.304	0.013	5.784	23.094	0.021	1.21
118	97	4.62	23.338	0.013	5.394	23.17	0.021	0.168
103	116	1.124	24.873	0.013	6.644	22.944	0.021	1.929
152	116	0.499	25.755	0.013	0.732	25.338	0.021	0.417
120	134	5.081	23.235	0.013	11.464	22.352	0.021	0.883
168	117	0.627	25.507	0.013	2.292	24.099	0.021	1.408
161	107	0.585	25.583	0.013	2.241	24.124	0.021	1.459
157	91	0.571	25.608	0.013	0.909	25.103	0.021	0.505
