posx/ posy/ cuentas_g/ magnitud_g/ cielo_g/ cuentas_r/ magnitud_r/ cielo_r/ G-R/ 
307	274	9.261	22.583	0.013	19.008	21.803	0.021	0.78
313	325	2.465	24.02	0.013	10.509	22.446	0.021	1.574
302	349	16.513	21.955	0.013	50.066	20.751	0.021	1.204
315	332	8.888	22.628	0.013	40.779	20.974	0.021	1.654
286	359	168.673	19.432	0.013	869.288	17.652	0.021	1.78
322	304	34.494	21.156	0.013	132.111	19.698	0.021	1.458
317	290	13.135	22.204	0.013	32.603	21.217	0.021	0.987
328	290	2.466	24.02	0.013	9.198	22.591	0.021	1.429
325	270	4.191	23.444	0.013	16.028	21.988	0.021	1.456
340	290	3.16	23.751	0.013	15.107	22.052	0.021	1.699
347	311	34.04	21.17	0.013	154.115	19.53	0.021	1.64
344	263	66.392	20.445	0.013	224.262	19.123	0.021	1.322
357	257	4.663	23.328	0.013	17.239	21.909	0.021	1.419
71	396	1.441	24.604	0.013	6.577	22.955	0.021	1.649
65	428	3.42	23.665	0.013	18.681	21.821	0.021	1.844
75	439	18.715	21.82	0.013	63.69	20.49	0.021	1.33
67	443	2.249	24.12	0.013	9.351	22.573	0.021	1.547
43	431	22.205	21.634	0.013	83.831	20.191	0.021	1.443
46	453	17.629	21.884	0.013	54.222	20.665	0.021	1.219
33	455	0.886	25.131	0.013	3.11	23.768	0.021	1.363
18	473	4.847	23.286	0.013	18.22	21.849	0.021	1.437
20	384	4.796	23.298	0.013	19.636	21.767	0.021	1.531
37	371	11.223	22.375	0.013	40.086	20.993	0.021	1.382
104	418	8.268	22.706	0.013	35.307	21.13	0.021	1.576
118	461	3.657	23.592	0.013	15.723	22.009	0.021	1.583
138	433	2.691	23.925	0.013	11.36	22.362	0.021	1.563
104	382	9.368	22.571	0.013	34.685	21.15	0.021	1.421
120	406	3.387	23.675	0.013	14.929	22.065	0.021	1.61
145	429	9.238	22.586	0.013	32.089	21.234	0.021	1.352
145	423	17.752	21.877	0.013	52.584	20.698	0.021	1.179
134	410	1.805	24.359	0.013	7.317	22.839	0.021	1.52
131	390	20.744	21.708	0.013	57.149	20.607	0.021	1.101
122	378	8.86	22.631	0.013	28.663	21.357	0.021	1.274
134	375	13.538	22.171	0.013	51.965	20.711	0.021	1.46
155	437	17.886	21.869	0.013	60.813	20.54	0.021	1.329
157	470	3.923	23.516	0.013	15.683	22.011	0.021	1.505
159	397	27.661	21.395	0.013	83.019	20.202	0.021	1.193
160	380	18.147	21.853	0.013	62.867	20.504	0.021	1.349
169	415	197.591	19.261	0.013	338.143	18.677	0.021	0.584
170	403	4.395	23.393	0.013	17.052	21.921	0.021	1.472
177	397	2.739	23.906	0.013	13.41	22.181	0.021	1.725
168	383	4.826	23.291	0.013	18.586	21.827	0.021	1.464
168	374	5.723	23.106	0.013	16.794	21.937	0.021	1.169
154	451	1.223	24.781	0.013	7.241	22.851	0.021	1.93
163	458	9.521	22.553	0.013	40.788	20.974	0.021	1.579
176	444	17.768	21.876	0.013	63.397	20.495	0.021	1.381
163	432	2.704	23.92	0.013	11.536	22.345	0.021	1.575
191	423	67.647	20.424	0.013	227.781	19.106	0.021	1.318
194	394	10.202	22.478	0.013	44.753	20.873	0.021	1.605
180	457	7.586	22.8	0.013	30.796	21.279	0.021	1.521
184	466	4.443	23.381	0.013	20.237	21.735	0.021	1.646
191	377	0.899	25.116	0.013	3.986	23.499	0.021	1.617
204	377	1.161	24.838	0.013	4.796	23.298	0.021	1.54
196	448	1.236	24.77	0.013	7.607	22.797	0.021	1.973
204	429	0.814	25.224	0.013	3.641	23.597	0.021	1.627
215	437	14.15	22.123	0.013	43.944	20.893	0.021	1.23
208	443	0.817	25.219	0.013	4.899	23.275	0.021	1.944
216	461	0.81	25.229	0.013	1.49	24.567	0.021	0.662
219	421	2.737	23.907	0.013	11.747	22.325	0.021	1.582
221	412	10.491	22.448	0.013	37.57	21.063	0.021	1.385
211	401	7.74	22.778	0.013	29.813	21.314	0.021	1.464
249	384	99.253	20.008	0.013	293.399	18.831	0.021	1.177
245	379	32.06	21.235	0.013	97.999	20.022	0.021	1.213
194	369	7.06	22.878	0.013	29.144	21.339	0.021	1.539
247	421	3.546	23.626	0.013	14.91	22.066	0.021	1.56
244	399	1.807	24.358	0.013	9.594	22.545	0.021	1.813
278	471	3.724	23.572	0.013	12.348	22.271	0.021	1.301
313	448	1.337	24.685	0.013	4.907	23.273	0.021	1.412
303	470	74.196	20.324	0.013	222.565	19.131	0.021	1.193
287	439	56.921	20.612	0.013	173.992	19.399	0.021	1.213
317	427	128.495	19.728	0.013	471.989	18.315	0.021	1.413
339	461	4.49	23.369	0.013	18.059	21.858	0.021	1.511
328	406	5.106	23.23	0.013	17.904	21.868	0.021	1.362
323	399	3.972	23.502	0.013	15.895	21.997	0.021	1.505
333	369	1.602	24.489	0.013	7.769	22.774	0.021	1.715
305	361	65.502	20.459	0.013	292.736	18.834	0.021	1.625
245	362	55.87	20.632	0.013	160.484	19.486	0.021	1.146
282	367	2.764	23.896	0.013	12.26	22.279	0.021	1.617
185	363	1.446	24.6	0.013	7.448	22.82	0.021	1.78
203	367	3.453	23.655	0.013	11.991	22.303	0.021	1.352
163	350	1.329	24.691	0.013	6.2	23.019	0.021	1.672
223	357	8.871	22.63	0.013	34.094	21.168	0.021	1.462
351	442	2.638	23.947	0.013	12.518	22.256	0.021	1.691
358	447	1.071	24.926	0.013	5.241	23.202	0.021	1.724
365	457	28.989	21.344	0.013	147.187	19.58	0.021	1.764
356	478	7.443	22.821	0.013	24.576	21.524	0.021	1.297
363	433	3.77	23.559	0.013	15.462	22.027	0.021	1.532
375	425	13.754	22.154	0.013	47.078	20.818	0.021	1.336
348	385	3.648	23.595	0.013	15.547	22.021	0.021	1.574
377	398	1.301	24.715	0.013	6.397	22.985	0.021	1.73
403	433	11.152	22.382	0.013	33.821	21.177	0.021	1.205
391	454	2.297	24.097	0.013	9.145	22.597	0.021	1.5
374	479	2.142	24.173	0.013	8.738	22.646	0.021	1.527
418	476	42.95	20.918	0.013	111.214	19.885	0.021	1.033
428	473	1.068	24.929	0.013	5.623	23.125	0.021	1.804
436	456	31.926	21.24	0.013	81.303	20.225	0.021	1.015
428	420	2.243	24.123	0.013	11.858	22.315	0.021	1.808
455	422	16.113	21.982	0.013	60.94	20.538	0.021	1.444
491	435	41.458	20.956	0.013	499.718	18.253	0.021	2.703
460	407	11.773	22.323	0.013	48.536	20.785	0.021	1.538
464	401	2.696	23.923	0.013	11.492	22.349	0.021	1.574
478	405	5.592	23.131	0.013	19.342	21.784	0.021	1.347
435	373	1.427	24.614	0.013	6.293	23.003	0.021	1.611
401	364	1.221	24.783	0.013	6.021	23.051	0.021	1.732
381	317	1.576	24.506	0.013	6.631	22.946	0.021	1.56
381	310	9.149	22.597	0.013	34.145	21.167	0.021	1.43
469	348	372.608	18.572	0.013	803.159	17.738	0.021	0.834
479	361	1.99	24.253	0.013	9.692	22.534	0.021	1.719
465	327	1.622	24.475	0.013	6.431	22.979	0.021	1.496
425	318	13.457	22.178	0.013	60.334	20.549	0.021	1.629
451	304	6.755	22.926	0.013	31.399	21.258	0.021	1.668
450	296	4.733	23.312	0.013	17.593	21.887	0.021	1.425
403	304	5.196	23.211	0.013	21.708	21.658	0.021	1.553
400	290	49.258	20.769	0.013	175.749	19.388	0.021	1.381
406	275	4.557	23.353	0.013	15.495	22.025	0.021	1.328
413	270	8.37	22.693	0.013	35.204	21.134	0.021	1.559
464	260	27.889	21.386	0.013	83.987	20.189	0.021	1.197
493	271	901.706	17.612	0.013	1148.042	17.35	0.021	0.262
288	216	22.571	21.616	0.013	61.026	20.536	0.021	1.08
244	215	5.759	23.099	0.013	39.908	20.997	0.021	2.102
270	236	7.2	22.857	0.013	21.824	21.653	0.021	1.204
249	229	7.599	22.798	0.013	24.959	21.507	0.021	1.291
311	243	20.332	21.73	0.013	64.135	20.482	0.021	1.248
354	229	46.193	20.839	0.013	130.282	19.713	0.021	1.126
336	215	4.096	23.469	0.013	17.096	21.918	0.021	1.551
338	211	6.453	22.976	0.013	19.465	21.777	0.021	1.199
323	189	19.377	21.782	0.013	63.86	20.487	0.021	1.295
340	197	4.503	23.366	0.013	13.335	22.187	0.021	1.179
290	200	6.26	23.009	0.013	24.453	21.529	0.021	1.48
278	216	2.332	24.081	0.013	8.015	22.74	0.021	1.341
372	233	4.415	23.388	0.013	18.546	21.829	0.021	1.559
360	236	3.271	23.713	0.013	14.082	22.128	0.021	1.585
361	218	39.511	21.008	0.013	97.309	20.03	0.021	0.978
391	243	95.227	20.053	0.013	290.786	18.841	0.021	1.212
393	252	5.002	23.252	0.013	25.424	21.487	0.021	1.765
344	239	3.504	23.639	0.013	10.748	22.422	0.021	1.217
411	239	0.827	25.206	0.013	1.931	24.286	0.021	0.92
395	213	82.857	20.204	0.013	247.095	19.018	0.021	1.186
373	247	1.241	24.765	0.013	5.201	23.21	0.021	1.555
302	190	4.069	23.476	0.013	14.198	22.119	0.021	1.357
437	211	2.162	24.163	0.013	9.02	22.612	0.021	1.551
471	208	1.324	24.695	0.013	5.189	23.212	0.021	1.483
481	192	5.252	23.199	0.013	26.134	21.457	0.021	1.742
488	182	1.962	24.269	0.013	14.645	22.086	0.021	2.183
479	183	1.367	24.66	0.013	6.253	23.01	0.021	1.65
424	242	0.942	25.065	0.013	4.297	23.417	0.021	1.648
451	228	1.227	24.778	0.013	5.227	23.204	0.021	1.574
361	204	0.897	25.118	0.013	3.878	23.529	0.021	1.589
370	199	8.975	22.617	0.013	37.8	21.056	0.021	1.561
433	203	1.068	24.928	0.013	5.202	23.21	0.021	1.718
432	157	1.569	24.511	0.013	8.77	22.642	0.021	1.869
423	196	13.402	22.182	0.013	51.791	20.714	0.021	1.468
419	152	4.646	23.332	0.013	16.236	21.974	0.021	1.358
386	156	23.183	21.587	0.013	71.967	20.357	0.021	1.23
405	170	19.044	21.801	0.013	75.559	20.304	0.021	1.497
354	150	2.082	24.204	0.013	4.039	23.484	0.021	0.72
332	158	3.202	23.736	0.013	10.838	22.413	0.021	1.323
452	147	1.969	24.264	0.013	9.195	22.591	0.021	1.673
321	180	1.364	24.663	0.013	3.415	23.666	0.021	0.997
315	181	1.847	24.334	0.013	4.758	23.306	0.021	1.028
335	173	1.695	24.427	0.013	3.45	23.656	0.021	0.771
299	180	1.496	24.562	0.013	6.526	22.963	0.021	1.599
300	164	8.427	22.686	0.013	27.938	21.384	0.021	1.302
288	187	68.413	20.412	0.013	254.296	18.987	0.021	1.425
290	180	23.154	21.588	0.013	73.685	20.332	0.021	1.256
289	161	6.051	23.045	0.013	20.873	21.701	0.021	1.344
281	150	4.346	23.405	0.013	11.994	22.303	0.021	1.102
272	200	58.822	20.576	0.013	185.412	19.33	0.021	1.246
270	185	17.249	21.908	0.013	44.043	20.89	0.021	1.018
210	236	12.835	22.229	0.013	37.659	21.06	0.021	1.169
321	146	1.781	24.373	0.013	4.986	23.256	0.021	1.117
175	229	56.212	20.625	0.013	155.92	19.518	0.021	1.107
234	215	3.29	23.707	0.013	10.444	22.453	0.021	1.254
227	212	67.47	20.427	0.013	196.975	19.264	0.021	1.163
232	204	19.654	21.766	0.013	53.072	20.688	0.021	1.078
252	190	29.403	21.329	0.013	91.145	20.101	0.021	1.228
216	200	44.591	20.877	0.013	214.356	19.172	0.021	1.705
217	158	42.934	20.918	0.013	127.31	19.738	0.021	1.18
209	165	4.572	23.35	0.013	12.866	22.226	0.021	1.124
258	160	31.149	21.266	0.013	87.998	20.139	0.021	1.127
196	169	2.163	24.162	0.013	6.871	22.908	0.021	1.254
183	175	1.186	24.815	0.013	4.599	23.343	0.021	1.472
59	339	3.213	23.733	0.013	11.881	22.313	0.021	1.42
87	321	11.656	22.334	0.013	34.563	21.153	0.021	1.181
85	339	3.434	23.66	0.013	14.544	22.093	0.021	1.567
60	302	65.036	20.467	0.013	186.4	19.324	0.021	1.143
80	326	4.642	23.333	0.013	18.758	21.817	0.021	1.516
12	339	13.279	22.192	0.013	53.63	20.676	0.021	1.516
55	316	1.034	24.964	0.013	5.517	23.146	0.021	1.818
44	307	1.336	24.686	0.013	5.078	23.236	0.021	1.45
38	306	0.92	25.09	0.013	5.034	23.245	0.021	1.845
20	308	15.613	22.016	0.013	53.481	20.679	0.021	1.337
64	308	1.789	24.369	0.013	14.483	22.098	0.021	2.271
73	279	2.281	24.105	0.013	10.368	22.461	0.021	1.644
41	291	1.714	24.415	0.013	7.812	22.768	0.021	1.647
26	291	11.938	22.308	0.013	43.263	20.91	0.021	1.398
76	295	3.898	23.523	0.013	16.309	21.969	0.021	1.554
21	251	4.2	23.442	0.013	14.333	22.109	0.021	1.333
92	243	2.951	23.825	0.013	10.538	22.443	0.021	1.382
82	250	0.994	25.007	0.013	4.774	23.303	0.021	1.704
171	221	6.94	22.897	0.013	24.167	21.542	0.021	1.355
161	224	40.351	20.985	0.013	134.459	19.679	0.021	1.306
131	242	4.668	23.327	0.013	15.766	22.006	0.021	1.321
149	195	31.388	21.258	0.013	149.443	19.564	0.021	1.694
166	234	22.839	21.603	0.013	84.074	20.188	0.021	1.415
127	233	78.297	20.266	0.013	282.841	18.871	0.021	1.395
131	228	5.939	23.066	0.013	22.134	21.637	0.021	1.429
167	180	26.159	21.456	0.013	105.961	19.937	0.021	1.519
136	211	1.506	24.555	0.013	7.586	22.8	0.021	1.755
112	210	22.37	21.626	0.013	82.726	20.206	0.021	1.42
119	222	3.601	23.609	0.013	15.538	22.022	0.021	1.587
130	219	13.443	22.179	0.013	40.93	20.97	0.021	1.209
91	215	3.169	23.748	0.013	18.397	21.838	0.021	1.91
61	205	8.686	22.653	0.013	30.109	21.303	0.021	1.35
110	229	31.755	21.245	0.013	80.955	20.229	0.021	1.016
75	196	6.674	22.939	0.013	34.527	21.155	0.021	1.784
28	206	8.287	22.704	0.013	29.194	21.337	0.021	1.367
72	215	42.626	20.926	0.013	206.738	19.211	0.021	1.715
32	162	580.159	18.091	0.013	613.136	18.031	0.021	0.06
18	181	14.843	22.071	0.013	54.019	20.669	0.021	1.402
99	171	3.731	23.57	0.013	16.079	21.984	0.021	1.586
99	186	8.07	22.733	0.013	32.702	21.214	0.021	1.519
113	147	6.537	22.962	0.013	22.115	21.638	0.021	1.324
78	138	13.607	22.166	0.013	49.645	20.76	0.021	1.406
13	110	94.437	20.062	0.013	719.926	17.857	0.021	2.205
63	85	38.036	21.05	0.013	96.517	20.038	0.021	1.012
119	155	60.159	20.552	0.013	201.528	19.239	0.021	1.313
118	97	71.696	20.361	0.013	167.245	19.442	0.021	0.919
103	116	11.223	22.375	0.013	30.15	21.302	0.021	1.073
152	116	17.895	21.868	0.013	42.17	20.937	0.021	0.931
120	134	98.287	20.019	0.013	479.629	18.298	0.021	1.721
168	117	48.614	20.783	0.013	135.479	19.67	0.021	1.113
161	107	38.196	21.045	0.013	134.898	19.675	0.021	1.37
157	91	13.574	22.168	0.013	44.687	20.875	0.021	1.293
169	129	10.546	22.442	0.013	38.709	21.03	0.021	1.412
136	90	4.124	23.462	0.013	13.016	22.214	0.021	1.248
137	107	3.301	23.703	0.013	8.418	22.687	0.021	1.016
182	97	18.863	21.811	0.013	46.436	20.833	0.021	0.978
228	94	200.761	19.243	0.013	415.187	18.454	0.021	0.789
240	133	262.116	18.954	0.013	434.413	18.405	0.021	0.549
208	122	118.189	19.819	0.013	362.567	18.602	0.021	1.217
197	90	287.959	18.852	0.013	450.745	18.365	0.021	0.487
275	92	16.142	21.98	0.013	38.6	21.034	0.021	0.946
249	138	47.694	20.804	0.013	148.893	19.568	0.021	1.236
281	105	8.058	22.734	0.013	27.06	21.419	0.021	1.315
301	115	6.15	23.028	0.013	20.584	21.716	0.021	1.312
261	104	5.61	23.128	0.013	19.334	21.784	0.021	1.344
323	117	11.453	22.353	0.013	35.68	21.119	0.021	1.234
320	104	6.292	23.003	0.013	24.528	21.526	0.021	1.477
180	140	4.594	23.344	0.013	15.666	22.013	0.021	1.331
190	142	2.665	23.936	0.013	13.87	22.145	0.021	1.791
89	122	2.674	23.932	0.013	19.542	21.773	0.021	2.159
130	69	36.488	21.095	0.013	143.362	19.609	0.021	1.486
76	70	4.496	23.368	0.013	18.533	21.83	0.021	1.538
64	18	209.032	19.199	0.013	606.755	18.042	0.021	1.157
29	44	27.804	21.39	0.013	74.005	20.327	0.021	1.063
74	27	26.187	21.455	0.013	77.288	20.28	0.021	1.175
79	55	176.895	19.381	0.013	422.167	18.436	0.021	0.945
106	13	31.575	21.252	0.013	114.006	19.858	0.021	1.394
147	32	3.382	23.677	0.013	14.679	22.083	0.021	1.594
92	36	70.241	20.384	0.013	391.06	18.519	0.021	1.865
128	23	6.766	22.924	0.013	18.755	21.817	0.021	1.107
161	46	4.188	23.445	0.013	15.601	22.017	0.021	1.428
184	44	2.675	23.932	0.013	13.732	22.156	0.021	1.776
323	72	19.671	21.765	0.013	71.207	20.369	0.021	1.396
243	45	7.087	22.874	0.013	33.49	21.188	0.021	1.686
352	52	112.209	19.875	0.013	379.726	18.551	0.021	1.324
267	27	5.602	23.129	0.013	20.536	21.719	0.021	1.41
316	15	10.089	22.49	0.013	57.919	20.593	0.021	1.897
256	18	2.865	23.857	0.013	12.108	22.292	0.021	1.565
355	122	6.57	22.956	0.013	25.885	21.467	0.021	1.489
418	142	5.948	23.064	0.013	22.341	21.627	0.021	1.437
424	137	12.222	22.282	0.013	30.515	21.289	0.021	0.993
371	80	51.315	20.724	0.013	188.94	19.309	0.021	1.415
407	92	11.745	22.325	0.013	26.584	21.438	0.021	0.887
423	83	24.267	21.537	0.013	82.402	20.21	0.021	1.327
470	108	2.161	24.163	0.013	8.622	22.661	0.021	1.502
410	16	31.177	21.265	0.013	100.838	19.991	0.021	1.274
385	32	6.659	22.941	0.013	27.791	21.39	0.021	1.551
420	30	10.618	22.435	0.013	42.169	20.938	0.021	1.497
462	42	2.917	23.838	0.013	9.241	22.586	0.021	1.252
438	36	18.682	21.821	0.013	75.104	20.311	0.021	1.51
