E 19 F AC 61 12 55
E 22 M AC 61 12 56
E 22 M AC 100 12 57
E 21 M AC 81 12 58
E 22 M AC 72 12 59
E 22 F AC 50 12 59
E 22 M AC 75 12 59
E 22 M AC 57 13 00
E 22 M AC 88 13 00
E 20 M AC 82 13 00
E 20 F DC 66 13 01
E 19 F DC 80 13 02
E 19 F DC 76 13 02
E 21 F AC 51 13 03
E 19 M AC 78 13 04
E 19 M AC 70 13 05
E 24 F AC 60 13 06
E 19 M AC 77 13 07
E 19 M DC 81 13 07
E 20 M AC 74 13 08
E 19 M DC 77 13 08
E 18 M DC 76 13 08
E 19 M AC 55 13 09
E 19 M DC 60 13 09
E 19 M AC 66 13 10
E 19 M AC 65 13 10
E 21 M DC 71 13 11
F 35 F AC 61 13 12
V 32 F AC 65 13 12
V 33 F AC 66 13 13
E 20 F AC 59 13 15
E 20 M AC 68 13 15
E 20 F AC 72 13 15
E 24 M AC 71 13 16
E 19 F DC 53 13 17
E 20 M DC 65 13 18
E 18 M DC 62 13 18
E 20 M DC 49 13 18
E 18 F AC 49 13 19
E 22 M AC 76 13 20
E 21 F AC 47 13 21
E 20 F DC 54 13 22
F 37 F AC 64 13 24
E 21 F AC 67 13 26
E 18 F DC 66 13 29
E 18 F DC 70 13 30
E 19 F DC 65 13 30
E 18 M DC 71 13 32
E 20 M DC 69 13 32
E 19 M DC 88 13 34
E 19 M DC 69 13 34
E 24 F DC 62 13 35
P 29 M DC 70 13 37
E 26 M AC 65 13 39
E 24 M AC 91 13 39
E 18 F DC 62 13 40
E 20 F DC 64 13 41
E 25 M DC 61 13 42
E 18 F DC 52 13 43
E 18 M DC 72 13 43
E 18 M DC 72 13 44
E 19 M DC 77 13 45
E 19 M DC 89 13 46
E 19 M DC 84 13 46
E 19 M DC 96 13 46
E 21 M AC 79 13 47
E 21 M AC 67 13 47
E 19 F DC 56 13 47
E 29 F DC 57 13 49
E 25 F DC 56 13 49
E 27 F DC 64 13 49
E 24 M AC 68 12 57
E 18 M AC 69 12 57
E 19 M AC 59 12 59
E 21 M AC 68 13 00
E 18 M AC 62 13 01
E 22 M AC 85 13 02
E 20 M AC 65 13 02
E 21 M AC 63 13 03
E 21 F DC 50 13 04
E 20 M AC 66 13 05
E 19 M AC 78 13 05
E 19 M AC 66 13 06
E 18 M AC 63 13 08
E 21 F DC 56 13 09
E 20 F AC 68 13 09
E 20 F AC 59 13 10
E 21 F AC 54 13 12
E 20 M DC 70 13 12
E 19 M DC 75 13 12
E 20 F DC 55 13 14
E 19 F AC 60 13 15
E 20 F DC 60 13 16
E 20 F DC 57 13 16
E 20 F DC 59 13 17
E 28 F AC 56 13 19
E 21 F DC 62 13 20
E 21 F DC 61 13 20
E 19 F DC 55 13 23
E 18 M AC 66 13 23
