E 19 M AC 81 13 08
E 20 M AC 68 13 08
E 19 M AC 80 13 08
E 19 F AC 46 13 09
E 22 M AC 71 13 09
E 22 M AC 65 13 10
E 22 M AC 68 13 10
E 22 M AC 76 13 10
E 18 F AC 60 13 11
E 21 M AC 67 13 12
E 21 M AC 71 13 13
E 18 M AC 65 13 13
E 18 M AC 44 13 14
E 18 M AC 74 13 14
E 19 M AC 59 13 14
E 19 F AC 45 13 15
E 19 M AC 76 13 15
E 19 M AC 73 13 15
E 19 M AC 70 13 15
E 23 F AC 50 13 16
E 20 M AC 56 13 16
E 20 M AC 76 13 16
E 20 M AC 69 13 16
E 19 F AC 64 13 18
E 20 M AC 65 13 18
E 29 F AC 52 13 18
E 26 F AC 54 13 19
E 19 F AC 49 13 21
E 18 M AC 64 13 21
E 17 F AC 57 13 22
E 17 F AC 59 13 22
E 21 F AC 48 13 22
E 24 M AC 61 13 23
E 23 M AC 62 13 23
E 19 M AC 64 13 25
E 22 F AC 55 13 26
E 20 M AC 74 13 26
E 19 F AC 60 13 27
E 19 M AC 64 13 27
E 19 M AC 75 13 27
E 17 F AC 52 13 28
E 19 M AC 54 13 28
E 21 M AC 76 13 28
E 32 F AC 51 13 29
E 19 F AC 46 13 30
E 20 M AC 76 13 30
V 28 F AC 41 13 30
E 23 F AC 52 13 30
E 20 M AC 56 13 31
E 24 F AC 55 13 31
E 23 F AC 57 13 31
E 23 F DC 57 13 32
E 46 F DC 56 13 32
E 24 M DC 74 13 33
E 20 M DC 75 13 35
E 21 M DC 65 13 35
E 21 M DC 55 13 35
E 22 F DC 60 13 36
E 21 M DC 84 13 36
E 24 F DC 55 13 36
E 22 M DC 85 13 38
E 21 M DC 96 13 38
E 22 M DC 84 13 39
E 21 M DC 95 13 39
E 22 M AC 96 13 39
E 22 F DC 63 13 40
E 22 M AC 90 13 40
E 22 F DC 59 13 40
E 23 M DC 85 13 40
E 23 M DC 62 13 40
E 20 F DC 57 13 41
E 20 F DC 66 13 41
E 21 F DC 52 13 41
E 20 F DC 61 13 41
E 19 M DC 72 13 47
E 21 F DC 49 13 48
E 21 M AC 73 13 48
E 25 M AC 59 13 48
E 19 F DC 56 13 48
E 20 M DC 67 13 49
E 20 M DC 61 13 49
E 18 M DC 67 13 50
E 19 M DC 68 13 50
E 18 M DC 77 13 50
E 18 M DC 67 13 51
E 19 M DC 61 13 51
E 22 F DC 58 13 52
E 20 F DC 60 13 53
E 22 F DC 59 13 54
E 19 F DC 55 13 54
E 18 F DC 56 13 55
E 18 F DC 69 13 55
